Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
25-Jan-10,14,1561,710,482,612,2440,3772,2510,3653,2101,330,207,603,433,172,2103,1761,525,731
25-Jan-10,15,1501,538,509,941,2302,3827,2483,3467,1797,313,199,466,338,164,1783,1772,567,718
25-Jan-10,16,1537,737,776,1613,2204,3685,2280,3313,1599,771,407,494,328,199,1841,2027,567,786
25-Jan-10,17,1480,971,1136,2599,2254,3297,2115,2864,1373,1031,575,389,266,261,2192,2903,707,1062
25-Jan-10,18,1130,414,447,838,2011,2420,1200,1294,589,346,266,438,280,160,1785,1626,562,1327
25-Jan-10,19,840,230,168,292,1584,1907,464,538,338,145,164,516,250,65,1281,1152,447,1487
25-Jan-10,20,672,143,132,171,1295,1389,374,383,318,86,107,404,360,63,1091,788,363,640
25-Jan-10,21,551,149,76,107,1160,1311,325,315,171,45,92,402,301,58,1038,743,301,414
25-Jan-10,22,452,93,59,67,1054,1178,247,282,179,44,40,216,141,45,988,799,341,676
25-Jan-10,23,305,78,66,34,755,891,192,258,166,39,61,92,93,15,733,601,297,327
26-Jan-10,0,215,37,48,23,354,528,129,147,72,16,18,38,19,12,350,329,161,264
26-Jan-10,1,109,41,28,28,237,304,85,138,60,14,49,45,13,1,224,172,69,42
26-Jan-10,2,79,19,7,7,158,217,52,71,38,1,11,6,1,2,126,99,47,11
26-Jan-10,3,28,14,8,9,89,166,25,70,28,16,17,2,1,2,85,70,28,7
26-Jan-10,4,16,10,9,12,43,112,19,28,20,3,3,0,3,1,56,95,60,9
26-Jan-10,5,9,17,14,4,30,67,27,29,26,2,11,2,0,2,73,97,47,10
26-Jan-10,6,26,28,11,9,66,79,34,44,20,9,8,13,10,7,70,121,57,27
26-Jan-10,7,34,43,29,24,72,158,38,55,81,20,11,41,24,56,138,177,62,113
26-Jan-10,8,174,101,52,30,261,528,109,158,177,36,34,94,43,59,522,274,114,202
26-Jan-10,9,433,145,200,41,683,1805,437,650,433,67,49,180,123,111,1360,530,209,568
26-Jan-10,10,1002,214,238,64,1220,4227,764,1085,818,63,82,417,255,115,2183,949,359,1556
26-Jan-10,11,952,260,129,62,1584,3584,1137,1734,887,75,58,663,517,157,4014,1177,376,1137
26-Jan-10,12,1065,251,179,85,1495,3000,1485,1956,869,107,95,987,961,196,3551,1198,370,1569
26-Jan-10,13,952,251,173,58,1760,3114,1562,2236,934,85,102,1399,1191,198,3151,1460,487,1381
26-Jan-10,14,1035,255,144,57,1879,3170,1726,2471,964,93,90,1446,1326,164,2900,1557,559,1534
26-Jan-10,15,1044,246,147,56,1904,3046,1636,2429,803,86,93,1617,1372,164,3073,1564,572,1521
26-Jan-10,16,937,267,117,49,1739,2805,1415,2018,694,84,136,1380,1124,136,2700,1582,687,1410
26-Jan-10,17,1008,192,137,50,1883,2608,1074,1482,387,68,224,1584,999,198,2350,1276,526,1489
26-Jan-10,18,726,180,110,35,1635,1839,476,531,252,72,128,847,634,83,2149,1140,616,1502
26-Jan-10,19,537,145,65,36,1458,1855,327,385,265,45,107,661,378,85,1920,1062,487,1951
26-Jan-10,20,457,146,78,57,1223,1639,292,412,245,62,206,826,436,153,1799,788,557,1433
26-Jan-10,21,398,106,100,33,1088,1743,191,276,235,59,105,380,257,69,2826,1215,723,1380
26-Jan-10,22,384,69,48,37,874,1135,192,216,164,38,64,214,110,24,1250,884,478,745
26-Jan-10,23,193,65,53,27,622,1292,141,189,183,35,49,57,24,23,986,807,355,856
27-Jan-10,0,121,22,14,30,264,531,89,111,96,16,23,32,6,2,363,260,109,103
27-Jan-10,1,41,22,3,5,126,223,36,68,46,11,6,17,3,5,115,93,21,52
27-Jan-10,2,42,9,4,1,71,77,31,186,7,0,2,3,1,2,48,52,22,28
27-Jan-10,3,18,9,3,4,39,92,21,9,2,2,2,2,1,0,46,36,11,1
27-Jan-10,4,7,12,7,8,14,25,5,7,9,0,6,2,2,0,47,44,26,10
27-Jan-10,5,11,39,25,68,46,72,27,28,15,25,22,3,0,11,83,97,37,14
27-Jan-10,6,73,193,190,546,168,148,57,97,64,249,68,42,19,56,268,420,142,75
27-Jan-10,7,190,667,664,1715,284,417,191,284,329,638,321,84,28,136,752,1073,295,206
27-Jan-10,8,627,1896,1828,3953,698,886,556,824,884,1834,773,158,53,276,1611,2866,659,440
27-Jan-10,9,600,1086,1072,2006,915,1347,773,1029,935,739,455,117,41,95,943,1401,353,385
27-Jan-10,10,729,629,525,857,1093,2126,1021,1830,1318,304,207,112,44,87,1103,1103,307,789
27-Jan-10,11,905,606,500,746,1405,2441,1527,2398,1436,253,217,263,141,97,1281,1215,359,563
27-Jan-10,12,1560,1413,856,1018,2401,3765,2686,3732,2382,875,416,336,192,296,1833,2021,527,506
27-Jan-10,13,1667,1613,778,1284,2526,4199,3082,4377,2786,823,444,394,251,255,1840,2311,576,552
27-Jan-10,14,1611,819,586,825,2361,3584,2121,3262,1808,416,216,309,171,153,1653,1553,525,521
27-Jan-10,15,1574,693,564,1145,2375,3500,2033,3013,1667,422,237,311,163,143,1924,1599,511,358
27-Jan-10,16,1526,718,917,1795,2203,3124,1835,2652,1412,784,494,225,105,154,2006,2321,651,550
27-Jan-10,17,1533,1336,1594,3662,2160,3080,1677,2401,1316,1679,990,206,90,316,2396,3434,908,734
27-Jan-10,18,1212,706,744,1548,1903,2251,1073,1143,697,689,476,174,94,238,1520,1970,576,874
27-Jan-10,19,830,291,275,507,1447,1533,406,492,400,205,152,182,108,98,1161,1054,392,655
27-Jan-10,20,663,237,129,249,1243,1754,346,424,335,91,128,154,69,69,875,699,281,1024
27-Jan-10,21,452,120,87,137,1048,1483,260,271,184,45,59,195,81,49,889,648,219,172
27-Jan-10,22,276,91,77,70,678,1097,192,207,173,36,41,114,50,27,645,598,189,156
27-Jan-10,23,192,109,46,41,343,584,93,167,76,19,13,26,16,14,349,426,223,147
28-Jan-10,0,138,25,22,12,174,889,54,96,91,7,15,17,8,6,253,159,74,605
28-Jan-10,1,74,46,11,8,125,482,15,122,71,12,6,6,14,1,157,72,41,170
28-Jan-10,2,73,7,9,3,73,94,14,11,16,0,7,1,0,1,45,28,13,34
28-Jan-10,3,33,5,2,11,49,76,8,18,2,2,1,4,0,0,41,19,9,8
28-Jan-10,4,22,10,2,1,33,36,5,9,20,2,2,2,4,2,34,24,27,8
28-Jan-10,5,17,48,26,78,63,71,16,17,13,24,18,8,0,12,73,107,40,22
28-Jan-10,6,79,182,175,545,162,148,82,84,64,247,67,25,11,62,281,425,135,94
28-Jan-10,7,214,780,793,1943,332,400,212,343,368,719,395,83,31,177,753,1194,316,275
28-Jan-10,8,564,1923,1815,4815,551,947,528,790,890,1811,850,160,50,264,1497,2911,688,372
28-Jan-10,9,483,1083,1092,2287,777,1189,708,992,928,761,467,123,30,135,958,1479,373,277
28-Jan-10,10,623,731,607,905,1002,1845,1045,1486,1310,348,182,156,66,81,938,982,318,534
28-Jan-10,11,804,695,510,737,1341,2330,1459,2136,1561,296,233,230,128,122,1188,1045,318,463
28-Jan-10,12,1375,1557,785,1094,2265,3438,2663,3623,2651,881,473,360,180,294,1692,1982,487,532
28-Jan-10,13,1654,1558,819,1345,2487,3919,3170,4343,3001,939,376,386,200,326,1834,2064,488,538
28-Jan-10,14,1289,877,639,856,2284,3529,2248,3160,1976,426,299,294,149,117,1626,1654,585,397
28-Jan-10,15,1416,707,627,1067,2280,3300,2061,2838,1655,436,226,239,110,101,1610,1731,592,425
28-Jan-10,16,1416,861,1050,1847,2207,3379,1963,2632,1624,882,505,208,161,191,1883,1975,549,528
28-Jan-10,17,1409,1468,1550,3648,2275,3395,2190,2614,1534,1631,1032,234,116,337,2576,3311,879,1141
28-Jan-10,18,1179,787,780,1538,2098,2520,1423,1769,920,716,523,346,156,214,1805,2034,616,936
28-Jan-10,19,925,294,316,482,1692,1878,908,765,466,255,199,305,122,104,1314,1080,363,717
28-Jan-10,20,773,180,167,266,1380,1309,593,403,336,86,106,273,113,87,870,696,303,208
28-Jan-10,21,473,140,105,161,1081,1037,435,333,213,45,86,218,81,43,1007,700,258,137
28-Jan-10,22,335,111,89,58,709,735,201,193,148,28,83,185,62,25,839,562,233,166
28-Jan-10,23,264,102,85,36,470,811,182,221,182,36,25,46,14,11,636,567,263,846
29-Jan-10,0,101,39,32,29,175,391,87,92,76,8,6,11,5,5,256,210,103,211
29-Jan-10,1,52,36,16,12,97,185,45,158,25,5,2,4,5,2,70,93,23,57
29-Jan-10,2,24,11,9,2,48,114,26,35,16,2,13,6,0,1,55,24,30,5
29-Jan-10,3,15,12,6,7,30,63,38,24,8,2,1,2,4,0,45,23,14,16
29-Jan-10,4,17,11,5,13,28,68,21,30,17,0,2,0,0,2,38,91,63,8
29-Jan-10,5,19,37,25,63,37,66,23,26,14,26,18,4,1,11,87,107,51,23
29-Jan-10,6,69,190,193,546,188,164,64,104,62,302,61,22,7,60,262,431,135,89
29-Jan-10,7,192,704,746,1758,251,389,164,275,383,651,301,44,18,136,734,1160,282,220
29-Jan-10,8,562,1898,1869,4882,561,832,581,785,991,1880,846,153,35,245,1560,2858,741,302
29-Jan-10,9,442,1052,990,2208,662,1158,669,969,867,855,421,115,44,109,910,1457,327,157
29-Jan-10,10,628,726,578,910,842,1770,1005,1401,1204,335,171,96,35,65,925,1023,323,167
29-Jan-10,11,817,619,485,796,1346,2432,1414,2157,1561,296,144,167,108,96,1237,1216,370,268
29-Jan-10,12,1354,1573,729,1088,2120,3626,2792,3536,2727,857,518,390,192,298,1767,2060,462,458
29-Jan-10,13,1607,1571,761,1307,2342,4136,3204,4385,3052,823,454,510,251,325,1850,2398,576,660
29-Jan-10,14,1432,928,585,795,2263,3722,2389,3476,2184,478,249,345,154,170,1813,1637,498,765
29-Jan-10,15,1409,676,592,1084,2227,3438,2105,2971,1847,447,219,246,159,147,1719,1911,576,629
29-Jan-10,16,1463,797,901,1694,2153,3518,2175,2943,1675,861,571,290,157,172,2032,2177,602,497
29-Jan-10,17,1706,1362,1417,3007,2437,3618,2505,3168,1743,1497,878,288,143,294,2590,3153,865,729
29-Jan-10,18,1359,636,660,1371,2327,2946,1938,2356,1268,583,401,340,170,156,2054,2055,616,732
29-Jan-10,19,983,322,305,466,2083,2198,1285,1691,780,219,144,309,170,84,1837,1429,418,544
29-Jan-10,20,828,199,150,273,1831,2362,941,1115,439,120,137,291,168,64,1081,918,341,215
29-Jan-10,21,760,178,160,130,1884,2226,562,599,371,71,93,254,123,55,1619,1056,386,2142
29-Jan-10,22,547,140,110,74,1431,1476,316,405,295,51,91,266,167,47,1466,893,317,265
29-Jan-10,23,524,108,91,80,1136,1163,246,348,193,38,57,168,76,17,822,819,367,73
30-Jan-10,0,264,74,53,29,668,1109,152,209,121,16,24,52,21,15,539,563,291,29
30-Jan-10,1,149,17,28,14,349,385,135,102,77,5,29,24,7,7,248,255,134,16
30-Jan-10,2,97,26,17,11,204,317,44,89,43,5,4,10,1,2,163,158,90,18
30-Jan-10,3,55,35,11,9,158,253,38,55,40,2,7,4,2,2,135,87,43,6
30-Jan-10,4,31,15,6,12,74,139,19,54,25,2,6,13,4,0,67,71,53,7
30-Jan-10,5,35,18,8,7,37,76,22,35,17,7,7,7,0,1,86,85,55,16
30-Jan-10,6,15,42,21,12,100,101,31,48,38,46,13,6,2,17,60,108,45,33
30-Jan-10,7,43,65,32,15,156,173,39,69,85,61,40,17,8,44,119,218,91,112
30-Jan-10,8,117,123,62,31,287,340,165,234,245,58,142,87,36,86,267,314,125,130
30-Jan-10,9,221,201,118,66,453,742,450,591,502,42,110,159,84,83,461,589,173,308
30-Jan-10,10,389,239,133,83,798,1286,851,1349,868,84,200,221,115,121,973,799,252,260
30-Jan-10,11,643,277,166,59,760,2005,1400,2164,1255,87,135,258,155,112,1396,1094,333,384
30-Jan-10,12,977,273,181,46,1492,2663,1845,2554,1522,100,133,387,315,116,1560,1158,360,490
30-Jan-10,13,1075,280,190,88,1901,3008,2073,2677,1599,121,115,551,345,109,1714,1289,378,479
30-Jan-10,14,1110,330,184,50,2157,3126,2233,2897,1459,120,126,475,302,104,1805,1384,424,299
30-Jan-10,15,1067,289,144,68,2147,3105,2155,2637,1333,76,93,376,207,114,1961,1376,433,275
30-Jan-10,16,1134,221,176,50,1948,2734,1815,2279,1177,90,127,309,187,107,1669,1390,413,310
30-Jan-10,17,1068,215,144,54,2020,2388,1478,1619,714,88,109,311,163,71,1862,1323,411,401
30-Jan-10,18,863,200,113,39,1773,1812,843,774,416,133,183,443,187,73,1632,1107,380,529
30-Jan-10,19,760,142,94,31,1772,1344,445,386,265,60,100,595,292,57,1572,884,305,307
30-Jan-10,20,642,127,57,28,1441,1209,325,319,208,33,76,1057,492,47,1098,747,276,276
30-Jan-10,21,513,136,64,37,1243,1196,269,280,187,37,54,808,652,40,1297,800,279,217
30-Jan-10,22,516,161,112,60,1380,1963,288,389,273,61,92,885,621,37,1789,880,349,889
30-Jan-10,23,425,185,80,25,1224,2459,327,321,277,35,67,607,317,37,1447,954,365,377
31-Jan-10,0,314,112,86,45,784,1698,282,232,148,30,100,163,151,19,779,652,332,230
31-Jan-10,1,160,43,64,45,357,1245,195,209,113,31,38,64,46,3,439,264,122,40
31-Jan-10,2,172,34,42,18,282,1065,133,190,109,12,15,10,1,5,241,221,136,22
31-Jan-10,3,98,25,17,19,283,1112,88,184,56,8,30,19,6,11,182,213,83,14
31-Jan-10,4,58,11,13,7,118,460,59,58,45,3,5,1,2,4,102,89,53,16
31-Jan-10,5,24,18,6,7,83,140,34,57,24,4,4,6,0,6,92,96,53,12
31-Jan-10,6,18,25,7,6,73,107,34,33,30,4,5,12,6,9,83,66,44,25
31-Jan-10,7,25,40,23,11,72,158,33,64,51,12,24,23,13,22,134,151,76,59
31-Jan-10,8,74,101,44,14,161,222,52,105,78,28,49,84,81,70,217,303,127,115
31-Jan-10,9,138,149,89,22,296,470,195,408,276,40,53,119,211,75,458,423,136,217
31-Jan-10,10,255,169,94,21,492,799,492,888,542,53,68,191,378,56,810,658,190,171
31-Jan-10,11,537,191,116,38,709,1411,892,1401,796,59,74,281,458,70,1361,923,215,163
31-Jan-10,12,739,257,135,51,1255,1864,1252,1784,854,44,81,397,644,63,1704,947,282,208
31-Jan-10,13,924,172,94,46,1455,2045,1416,1973,933,58,52,285,473,90,1690,988,285,226
31-Jan-10,14,900,204,105,46,1562,2410,1620,1959,973,68,67,316,465,88,1705,1076,280,253
31-Jan-10,15,818,180,89,36,1648,2289,1442,2145,852,46,84,309,455,69,1516,1026,344,374
31-Jan-10,16,873,201,108,34,1461,2148,1222,1897,738,40,62,291,409,68,1602,1078,357,433
31-Jan-10,17,717,169,96,60,1225,1671,611,1016,361,42,65,106,61,49,1143,896,302,360
31-Jan-10,18,491,131,57,19,1256,1247,308,397,271,36,72,79,39,36,818,710,258,408
31-Jan-10,19,386,83,33,28,985,830,164,227,153,22,61,156,78,33,834,534,228,190
31-Jan-10,20,319,73,48,14,722,656,156,151,106,28,68,125,67,28,467,417,246,109
31-Jan-10,21,213,43,31,23,529,659,112,140,112,16,47,116,45,30,544,370,181,98
31-Jan-10,22,224,52,35,17,539,710,108,139,94,22,41,46,16,23,1434,437,176,391
31-Jan-10,23,212,130,41,16,457,942,84,157,222,28,18,21,10,5,668,386,202,1527
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
