Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
12-Jan-12,13,1548,1581,685,853,2325,3885,3429,4334,2751,794,299,304,148,421,1339,2200,592,369
12-Jan-12,14,1462,876,526,668,2075,3405,2810,3403,2017,329,188,254,131,175,1339,1713,480,292
12-Jan-12,15,1392,657,527,870,2179,3230,2500,3103,1716,433,179,257,142,168,1468,1749,559,330
12-Jan-12,16,1416,738,846,1674,2191,3142,2498,3039,1549,977,420,275,99,226,1595,2315,627,361
12-Jan-12,17,1653,1272,1722,3549,2393,3133,2469,2908,1532,2072,845,400,146,537,2171,3966,1153,591
12-Jan-12,18,1371,761,672,1300,2147,2510,2124,2116,897,782,573,497,146,381,1493,2339,701,442
12-Jan-12,19,980,467,233,368,1767,1966,1309,1089,463,253,202,275,130,129,1026,1280,381,234
12-Jan-12,20,899,305,102,185,1562,1670,973,602,333,105,100,254,93,106,749,979,311,198
12-Jan-12,21,619,267,103,118,1350,1296,560,334,272,91,88,120,63,57,821,1004,443,107
12-Jan-12,22,339,120,80,69,809,1145,245,281,181,81,126,318,64,76,659,681,276,76
12-Jan-12,23,217,95,46,44,572,605,155,189,115,46,25,54,15,12,440,495,242,26
13-Jan-12,0,130,49,26,29,234,731,71,96,64,15,24,16,12,3,157,196,77,31
13-Jan-12,1,61,20,8,5,99,217,39,46,26,5,11,4,0,7,54,69,34,19
13-Jan-12,2,36,10,12,7,72,102,39,17,20,3,7,5,1,2,47,54,33,3
13-Jan-12,3,26,17,2,4,44,75,47,77,21,4,4,3,2,1,38,58,33,4
13-Jan-12,4,19,17,4,5,41,71,40,15,14,5,3,4,0,2,44,75,54,4
13-Jan-12,5,23,44,25,59,43,66,15,21,12,23,10,4,3,15,76,99,38,12
13-Jan-12,6,59,153,156,392,98,118,50,87,70,242,59,42,17,53,191,357,125,51
13-Jan-12,7,212,589,578,1567,206,351,185,296,306,750,259,76,25,225,528,1118,320,196
13-Jan-12,8,559,1653,1596,4504,511,866,592,779,779,1915,699,123,37,410,1143,2885,786,350
13-Jan-12,9,363,1115,771,1932,501,1008,715,909,850,970,367,90,17,159,608,1495,343,169
13-Jan-12,10,483,580,430,648,767,1589,1016,1278,1089,347,209,80,26,111,883,965,271,152
13-Jan-12,11,725,613,354,573,1181,2259,1654,2311,1525,267,169,92,53,142,1106,1253,298,217
13-Jan-12,12,1123,1365,584,727,1794,3497,2960,3741,2603,828,407,146,44,321,1132,1816,454,257
13-Jan-12,13,1493,1361,615,755,2232,3811,3485,4143,2800,847,323,267,137,331,1295,2015,484,400
13-Jan-12,14,1389,741,485,594,2186,3771,2627,3374,2239,438,173,258,116,217,1297,1712,469,384
13-Jan-12,15,1410,673,578,834,1971,3439,2581,3306,1830,467,227,219,121,144,1492,1935,526,439
13-Jan-12,16,1384,775,853,1677,2062,3414,2476,3186,1559,1166,460,214,133,233,1774,2393,609,448
13-Jan-12,17,1693,1287,1332,3006,2460,3738,3057,3455,1742,1691,672,283,114,513,2208,3921,1035,595
13-Jan-12,18,1345,705,501,1050,2221,3157,2635,2533,1202,547,303,285,102,287,1588,2270,712,623
13-Jan-12,19,1078,433,252,363,1909,2403,2012,1900,702,230,189,254,124,138,1203,1434,455,785
13-Jan-12,20,1107,360,174,228,1833,2030,1572,1359,474,152,93,206,111,86,837,1170,323,236
13-Jan-12,21,896,301,161,186,1856,1727,845,629,352,111,109,121,53,59,989,1255,441,171
13-Jan-12,22,749,209,103,118,1457,1490,400,392,269,73,116,120,47,42,1042,1122,428,984
13-Jan-12,23,486,179,95,69,1071,1006,331,316,161,32,79,85,29,15,712,807,269,60
14-Jan-12,0,390,95,51,29,670,814,178,247,83,44,27,32,12,17,409,593,223,39
14-Jan-12,1,251,69,36,21,449,455,161,148,82,14,22,29,14,6,174,215,92,11
14-Jan-12,2,112,45,12,12,261,377,70,78,33,13,21,14,1,5,131,170,78,8
14-Jan-12,3,68,18,14,4,176,276,53,45,33,4,20,8,1,3,85,109,45,10
14-Jan-12,4,41,6,8,6,116,137,29,76,16,2,6,7,8,1,51,86,50,1
14-Jan-12,5,29,10,14,13,64,91,13,22,16,13,4,7,6,3,64,110,59,13
14-Jan-12,6,30,27,11,13,70,114,31,43,27,11,12,19,6,14,55,116,45,24
14-Jan-12,7,66,42,27,18,134,167,65,58,55,48,22,43,11,43,70,159,65,80
14-Jan-12,8,91,104,73,35,231,358,184,229,202,57,31,60,33,63,181,276,95,147
14-Jan-12,9,159,125,93,44,374,714,429,532,464,66,72,63,34,85,278,521,166,217
14-Jan-12,10,407,188,98,86,573,1280,854,1161,814,87,94,122,63,106,542,776,276,313
14-Jan-12,11,549,231,129,68,1039,1926,1555,1882,1131,77,60,213,102,151,828,1044,341,411
14-Jan-12,12,883,261,147,60,1578,2430,1955,2483,1280,103,101,197,114,150,1072,1096,345,430
14-Jan-12,13,1078,218,137,78,1877,2866,2363,2841,1598,79,86,327,214,136,1311,1214,390,602
14-Jan-12,14,1268,287,155,64,2063,2975,2593,3226,1552,117,68,370,244,172,1345,1477,463,717
14-Jan-12,15,1310,328,143,45,2194,3211,2705,3335,1529,68,86,329,187,154,1516,1456,486,626
14-Jan-12,16,1272,284,142,55,2036,2913,2343,3103,1304,101,97,387,256,140,1422,1703,537,621
14-Jan-12,17,1206,336,198,58,1756,2757,1884,2238,909,110,96,295,177,158,1474,1437,472,567
14-Jan-12,18,945,457,106,59,1976,2015,1338,1093,549,126,115,341,156,104,1130,1455,434,481
14-Jan-12,19,839,353,96,53,1588,1624,873,616,380,81,100,335,176,63,1135,1152,339,190
14-Jan-12,20,758,391,85,43,1638,1498,668,372,279,59,87,253,148,56,949,1057,342,120
14-Jan-12,21,647,270,79,45,1410,1281,475,371,256,52,126,245,154,50,904,1134,462,83
14-Jan-12,22,561,176,75,52,1219,1131,332,326,247,57,126,189,103,28,890,1127,333,81
14-Jan-12,23,421,133,66,58,1070,933,301,348,187,44,84,156,51,35,703,876,322,24
15-Jan-12,0,302,132,34,27,741,694,232,282,147,27,71,78,16,13,553,705,247,20
15-Jan-12,1,219,54,44,19,451,500,134,181,132,12,47,48,3,3,243,353,107,11
15-Jan-12,2,142,31,50,4,314,407,122,180,90,11,15,24,11,4,176,234,88,11
15-Jan-12,3,88,19,14,2,265,454,115,144,76,9,8,19,9,3,104,167,80,11
15-Jan-12,4,33,34,7,5,109,204,68,97,51,8,5,14,1,4,42,66,43,8
15-Jan-12,5,21,23,21,10,73,91,30,28,16,7,11,17,11,4,50,82,37,10
15-Jan-12,6,25,25,22,3,51,102,47,31,27,9,8,4,1,8,53,53,24,27
15-Jan-12,7,33,32,24,12,136,182,38,75,65,26,11,25,11,32,74,158,62,132
15-Jan-12,8,63,87,64,25,193,242,91,130,99,38,30,59,53,66,142,257,104,273
15-Jan-12,9,147,144,110,38,290,609,326,371,280,82,59,101,126,135,379,500,173,463
15-Jan-12,10,339,159,141,50,535,1014,839,937,605,77,62,229,362,121,790,802,268,797
15-Jan-12,11,631,275,117,78,827,1719,1369,1659,931,76,80,323,558,210,1340,1097,398,1771
15-Jan-12,12,844,624,125,68,1325,2756,1885,2126,1104,88,83,629,854,179,1558,1187,384,3346
15-Jan-12,13,1403,275,137,58,2393,2900,2413,2598,1189,68,54,618,941,185,1812,1395,491,4954
15-Jan-12,14,1670,377,206,84,2157,2874,2613,3054,1271,70,57,862,1146,203,2018,1710,604,5856
15-Jan-12,15,1227,296,149,76,1962,2981,2648,3144,1179,69,77,863,1111,194,1925,1682,588,6036
15-Jan-12,16,1330,261,131,63,1838,2821,2360,2925,1011,82,99,701,1007,214,1734,1672,536,5123
15-Jan-12,17,1087,255,93,53,1940,2611,1844,2247,643,93,140,655,714,165,1589,1470,603,4620
15-Jan-12,18,957,241,91,63,1643,1862,1244,970,397,100,100,440,381,128,1153,1281,474,3865
15-Jan-12,19,694,229,72,43,1524,1533,720,487,328,68,75,479,318,84,906,1105,361,1994
15-Jan-12,20,581,171,82,43,1251,1488,476,394,246,69,94,449,229,63,888,1052,383,968
15-Jan-12,21,424,147,69,49,1061,1236,325,307,188,60,69,227,135,61,738,863,321,606
15-Jan-12,22,345,168,128,17,716,962,267,209,159,41,35,94,29,28,629,701,222,906
15-Jan-12,23,157,57,41,27,429,1066,116,147,118,35,27,39,5,17,332,425,189,72
16-Jan-12,0,92,25,10,5,167,221,41,63,32,23,24,15,8,9,119,179,81,23
16-Jan-12,1,54,18,5,5,54,72,12,46,28,14,14,3,0,3,54,83,28,12
16-Jan-12,2,16,6,10,9,33,39,5,23,10,0,3,4,5,0,33,39,21,2
16-Jan-12,3,7,10,6,7,26,44,4,20,14,5,1,2,5,1,16,19,12,3
16-Jan-12,4,16,6,3,3,26,29,13,33,5,4,4,8,4,0,38,49,29,5
16-Jan-12,5,23,40,28,53,36,58,16,14,15,29,14,9,9,21,66,105,48,27
16-Jan-12,6,48,168,145,484,116,154,51,106,72,300,91,55,20,119,253,396,132,129
16-Jan-12,7,178,650,648,1775,307,417,213,318,361,959,349,119,36,285,698,1294,374,391
16-Jan-12,8,678,1905,1805,5003,715,1002,644,893,1029,2188,822,189,73,517,1637,3473,936,607
16-Jan-12,9,464,1161,829,1890,693,1464,796,1198,886,791,379,131,48,169,883,1551,434,1102
16-Jan-12,10,561,636,442,749,959,2017,1173,1781,1036,380,161,110,25,122,878,1103,320,1962
16-Jan-12,11,725,579,401,587,1047,2256,1690,2082,1422,319,195,169,98,147,947,1173,292,1309
16-Jan-12,12,1391,1726,694,979,1992,3440,3199,3845,2756,883,409,264,122,443,1510,2110,500,758
16-Jan-12,13,1457,1676,741,1198,2298,3736,3858,4349,2947,813,309,332,157,426,1394,2192,464,633
16-Jan-12,14,775,729,476,676,2044,3255,2557,2946,1774,394,187,184,86,155,1314,1761,393,513
16-Jan-12,15,975,619,518,936,2007,3184,2499,2671,1619,477,233,148,78,114,1564,1621,434,525
16-Jan-12,16,982,727,885,1851,1959,2913,2196,2443,1293,977,435,129,61,228,1519,2126,587,637
16-Jan-12,17,1470,1365,1647,3838,2002,3176,2376,2411,1365,2113,947,154,76,553,2337,4001,1121,1638
16-Jan-12,18,1116,830,683,1385,1923,2398,1780,1318,783,831,438,203,173,353,1348,1959,584,1768
16-Jan-12,19,777,382,219,383,1392,1591,884,756,441,270,153,188,89,141,1024,1154,310,1054
16-Jan-12,20,676,339,142,192,1183,1272,601,573,296,127,123,307,144,94,797,913,250,1071
16-Jan-12,21,507,274,136,140,1102,1119,403,316,271,94,111,260,203,82,736,955,297,730
16-Jan-12,22,312,198,109,59,811,932,224,263,200,60,46,179,150,40,612,788,260,654
16-Jan-12,23,205,172,54,41,482,662,129,210,112,22,23,65,34,18,672,501,188,1005
17-Jan-12,0,95,50,15,27,178,217,58,72,37,20,17,21,10,15,203,194,61,36
17-Jan-12,1,47,22,10,5,64,86,5,70,20,9,12,16,11,9,51,47,14,14
17-Jan-12,2,29,15,7,7,43,42,3,20,15,0,0,2,12,2,33,23,13,9
17-Jan-12,3,21,12,6,5,35,15,1,9,8,2,2,1,0,2,20,12,8,33
17-Jan-12,4,20,11,8,7,20,39,8,30,10,3,2,3,0,4,25,43,27,4
17-Jan-12,5,17,38,21,59,54,46,33,24,14,34,22,18,17,26,70,107,44,26
17-Jan-12,6,68,203,167,490,120,168,90,97,98,382,107,57,18,121,289,390,154,131
17-Jan-12,7,223,627,657,1872,281,399,245,324,381,996,379,121,57,330,681,1317,404,354
17-Jan-12,8,676,1941,1770,4824,642,1008,589,840,987,2075,767,204,61,447,1533,3464,893,518
17-Jan-12,9,511,1054,890,2067,625,1341,710,1204,1097,802,397,108,39,167,859,1745,417,704
17-Jan-12,10,566,663,455,767,845,1897,1104,1648,985,345,230,115,45,100,666,1187,332,944
17-Jan-12,11,696,576,429,610,950,2069,1568,1945,1378,295,204,129,58,109,804,1106,343,963
17-Jan-12,12,1379,1633,634,937,1659,2985,2775,3285,2585,915,420,256,104,354,1143,1892,422,470
17-Jan-12,13,1276,1545,767,1086,1897,3425,3285,4010,2777,806,301,208,88,335,1102,1971,383,422
17-Jan-12,14,978,751,500,700,1724,2998,2286,2511,1805,374,213,184,107,145,1069,1408,286,399
17-Jan-12,15,1039,644,547,911,1749,2600,2010,2429,1483,462,256,136,74,142,1145,1681,459,420
17-Jan-12,16,1132,691,973,1828,1709,2943,1871,2388,1288,977,491,125,68,212,1410,2174,555,1400
17-Jan-12,17,144,1304,1704,3898,1963,2990,2157,2358,1331,2206,902,193,87,522,2191,3881,1105,1468
17-Jan-12,18,0,880,673,1432,2049,2352,1611,1461,768,790,431,232,77,328,1451,2189,658,1452
17-Jan-12,19,0,346,232,388,1486,1512,850,659,407,256,184,319,131,145,911,1103,331,596
17-Jan-12,20,2,248,138,234,1323,1226,593,433,256,138,98,354,190,120,772,1002,284,628
17-Jan-12,21,0,226,106,150,1190,1122,348,336,204,96,90,364,266,79,888,942,277,490
17-Jan-12,22,0,142,57,71,864,866,251,214,143,29,52,243,126,40,625,756,190,689
17-Jan-12,23,61,74,27,59,507,470,127,115,104,33,39,127,36,13,425,455,182,349
18-Jan-12,0,121,55,24,20,249,379,43,89,98,21,8,9,5,8,242,249,100,368
18-Jan-12,1,44,34,8,10,111,168,19,35,19,14,2,29,5,6,88,101,22,354
18-Jan-12,2,25,5,3,9,64,63,21,11,13,5,3,5,13,2,14,36,13,5
18-Jan-12,3,19,18,4,6,33,39,9,34,7,0,3,6,3,2,31,27,4,27
18-Jan-12,4,13,12,5,2,22,48,13,5,5,3,0,2,1,0,34,48,38,6
18-Jan-12,5,17,37,23,58,47,53,33,10,28,34,19,9,12,20,62,109,42,22
18-Jan-12,6,62,207,178,493,126,152,54,107,76,375,109,60,21,111,263,447,169,133
18-Jan-12,7,208,716,665,1810,262,435,190,317,350,971,326,98,34,287,668,1368,395,320
18-Jan-12,8,687,1940,1729,4813,651,1019,629,905,897,1897,722,182,55,475,1534,3322,914,516
18-Jan-12,9,485,1260,954,2019,640,1406,773,1208,1077,820,411,127,33,155,906,1662,399,767
18-Jan-12,10,542,650,531,735,774,1912,1080,1716,1167,323,274,104,53,116,1018,1182,311,1792
18-Jan-12,11,844,639,407,622,1006,2413,1543,2334,1478,335,201,192,122,141,1198,1273,336,1198
18-Jan-12,12,1349,1569,801,915,1699,3443,2686,3958,2284,819,399,304,196,442,1497,2085,590,883
18-Jan-12,13,1571,1676,677,1152,2089,3931,3183,4320,2568,700,353,379,184,391,1440,2301,539,713
18-Jan-12,14,1400,838,501,715,1852,3332,2721,3311,1963,395,193,248,145,155,1440,1748,489,568
18-Jan-12,15,1253,717,514,926,1848,3295,2496,3026,1779,493,217,250,171,159,1732,1822,522,546
18-Jan-12,16,1393,728,966,1737,2029,3506,2348,2948,1611,1045,471,247,110,271,2376,2313,672,1403
18-Jan-12,17,1625,1461,1558,3690,2044,3465,2317,2826,1509,2149,811,230,125,586,2430,4110,1227,1842
18-Jan-12,18,1347,885,731,1441,1957,2609,1806,1695,902,796,447,294,157,306,1797,2326,732,1636
18-Jan-12,19,920,411,235,461,1453,1701,1023,850,452,273,221,287,169,157,1117,1344,371,938
18-Jan-12,20,820,352,155,270,1324,1261,628,505,299,140,116,225,108,90,718,947,292,471
18-Jan-12,21,523,197,103,144,1122,1184,383,369,265,85,101,234,97,45,986,969,284,809
18-Jan-12,22,390,147,64,75,842,866,254,277,191,72,70,90,47,31,725,905,271,431
18-Jan-12,23,214,97,54,80,481,621,118,167,123,34,22,39,10,18,563,534,215,627
19-Jan-12,0,118,49,26,46,222,332,55,80,44,17,15,12,5,9,227,218,84,294
19-Jan-12,1,34,29,7,5,68,103,43,28,21,0,2,3,1,1,40,57,16,9
19-Jan-12,2,33,16,2,8,63,49,12,29,12,0,1,1,3,4,28,42,10,4
19-Jan-12,3,14,11,6,2,26,38,14,17,13,7,5,4,2,0,24,18,20,8
19-Jan-12,4,9,12,4,2,24,32,13,3,9,2,1,5,7,6,41,47,37,19
19-Jan-12,5,20,38,16,57,37,37,14,59,18,29,19,22,14,24,57,121,48,10
19-Jan-12,6,61,206,159,466,122,145,59,85,93,360,114,58,25,128,264,440,149,124
19-Jan-12,7,212,618,603,1814,280,421,231,316,349,940,306,138,57,336,737,1299,388,324
19-Jan-12,8,612,1899,1790,4911,625,996,661,922,970,2217,863,177,65,526,1589,3452,953,551
19-Jan-12,9,560,1344,977,2231,678,1509,788,1236,1152,963,405,152,56,191,1123,1772,496,854
19-Jan-12,10,593,689,489,781,921,2074,1237,1616,1298,369,258,173,89,96,1094,1337,371,2217
19-Jan-12,11,778,705,510,657,1099,2504,1760,2387,1627,405,217,229,108,155,1264,1397,387,1317
19-Jan-12,12,1468,1716,808,895,1849,3511,3004,3977,2650,964,432,377,221,496,1656,2451,626,840
19-Jan-12,13,1692,1800,837,1299,2337,4191,3654,4699,2994,932,318,406,258,453,1775,2479,574,862
19-Jan-12,14,1310,925,571,671,2065,3698,2773,3472,2066,414,235,274,206,220,1545,1786,492,717
19-Jan-12,15,1234,726,607,928,1968,3422,2512,3323,1828,473,261,310,191,168,1944,1954,524,781
19-Jan-12,16,1437,804,931,1865,2053,3570,2489,3099,1691,1168,450,570,102,279,2070,2600,698,1729
19-Jan-12,17,1655,1524,1691,3631,2192,3809,2770,3254,1679,2289,916,369,141,617,2689,4170,1239,2193
19-Jan-12,18,1313,927,726,1351,2091,2886,2186,2287,1031,789,481,342,158,383,1865,2514,773,2997
19-Jan-12,19,980,484,280,429,1707,2412,1504,1282,562,317,170,266,175,174,1303,1328,403,1597
19-Jan-12,20,807,345,195,256,1432,1727,1096,714,366,142,124,322,172,95,871,1198,332,527
19-Jan-12,21,575,265,92,128,1326,1315,539,422,278,96,78,201,136,79,939,1014,328,465
19-Jan-12,22,385,182,74,92,793,983,302,267,217,77,63,80,26,25,1053,863,319,1955
19-Jan-12,23,260,187,91,70,537,913,189,210,205,45,35,55,33,15,715,739,242,2100
20-Jan-12,0,101,61,26,34,303,301,50,114,60,14,11,15,7,6,275,269,114,30
20-Jan-12,1,76,53,18,6,102,143,53,56,16,17,3,2,3,1,82,113,56,5
20-Jan-12,2,42,16,18,6,63,84,33,31,22,7,2,1,2,1,27,40,19,19
20-Jan-12,3,30,10,9,2,46,69,34,12,13,1,6,9,4,3,47,29,17,13
20-Jan-12,4,11,14,1,5,32,50,13,34,7,0,0,0,2,3,59,69,51,16
20-Jan-12,5,24,42,19,62,52,69,22,15,15,27,26,18,13,24,73,139,48,18
20-Jan-12,6,70,210,155,457,142,159,52,100,77,401,104,51,30,110,263,376,154,128
20-Jan-12,7,219,552,664,1673,231,419,203,285,368,1031,275,126,51,260,629,1291,352,278
20-Jan-12,8,623,1771,1638,4652,607,1016,658,850,938,2426,723,177,58,506,1472,3213,870,437
20-Jan-12,9,514,1223,983,2134,704,1551,835,1193,1149,1171,450,144,55,175,946,1865,434,688
20-Jan-12,10,624,703,495,838,901,2133,1282,1709,1471,452,275,154,68,133,1033,1231,396,2250
20-Jan-12,11,817,627,450,692,1243,2516,1688,2432,1857,416,184,177,101,131,1215,1339,416,1326
20-Jan-12,12,1395,1491,720,858,2087,3700,3186,3888,2819,1130,338,369,132,441,1689,2348,640,874
20-Jan-12,13,1521,1546,723,1121,2400,4022,3561,4653,3123,969,338,382,186,412,1549,2337,539,701
20-Jan-12,14,1342,788,539,737,1975,3581,2745,3532,2094,503,236,223,139,199,1535,1890,490,541
20-Jan-12,15,1390,617,581,914,2063,3527,2595,3298,1902,638,275,208,123,193,1574,1920,542,689
20-Jan-12,16,1363,875,910,1725,2074,3624,2419,3526,1637,1106,454,235,132,299,1929,2545,733,1439
20-Jan-12,17,1773,1350,1406,3109,2370,3836,2901,3367,1926,1935,680,271,72,545,2568,3952,1186,2498
20-Jan-12,18,1443,774,581,1108,2345,3496,2481,2705,1412,719,300,318,143,316,1899,2743,823,3012
20-Jan-12,19,1151,523,313,352,1995,2659,1958,2001,847,276,174,325,143,165,1494,1543,435,846
20-Jan-12,20,989,357,137,240,1732,1926,1500,1292,508,127,93,324,193,86,951,1348,389,279
20-Jan-12,21,927,325,135,147,1772,1779,936,811,331,136,99,269,172,73,1131,1182,261,345
20-Jan-12,22,658,228,152,88,1473,1273,442,467,340,93,87,219,71,36,1012,1207,415,235
20-Jan-12,23,530,265,126,90,1255,1333,349,379,268,63,66,178,47,33,1089,1072,365,1396
21-Jan-12,0,349,137,64,40,722,910,212,241,191,60,55,53,13,19,600,666,254,1025
21-Jan-12,1,192,37,25,21,446,483,126,112,75,16,21,39,11,4,187,287,106,40
21-Jan-12,2,109,20,13,5,249,296,96,119,39,11,21,6,16,9,119,237,54,17
21-Jan-12,3,74,28,20,17,210,225,66,76,54,11,27,25,4,8,51,106,56,18
21-Jan-12,4,36,18,16,3,100,98,20,48,24,9,8,8,8,5,85,114,81,7
21-Jan-12,5,35,30,15,7,47,108,28,32,16,12,14,14,7,11,76,125,82,8
21-Jan-12,6,29,55,17,10,62,118,28,33,51,42,16,19,10,29,70,134,47,31
21-Jan-12,7,64,56,40,16,170,244,56,94,108,92,41,52,15,59,142,311,133,99
21-Jan-12,8,108,119,98,41,233,478,235,286,272,92,60,88,37,104,243,392,161,197
21-Jan-12,9,243,233,147,83,449,1154,675,787,718,99,109,129,51,107,483,701,264,743
21-Jan-12,10,459,309,140,67,726,1915,1208,1646,1306,104,159,213,76,145,832,1117,406,2690
21-Jan-12,11,690,277,174,80,1064,2636,1893,2392,1453,108,135,259,123,150,1275,1215,411,2209
21-Jan-12,12,856,316,185,89,1636,3007,2433,2875,1654,88,105,318,161,157,1572,1513,592,1654
21-Jan-12,13,1170,296,170,73,1948,3317,2793,3282,1693,123,58,344,224,141,1522,1319,402,1378
21-Jan-12,14,1381,268,161,65,1950,3206,3107,3603,1721,134,79,336,216,183,1761,1650,385,1045
21-Jan-12,15,1357,402,182,55,2050,3485,3183,3571,1618,81,121,416,236,179,1921,1833,409,1296
21-Jan-12,16,1264,333,164,56,1956,3468,2759,3366,1469,108,96,360,206,148,1806,1780,535,1950
21-Jan-12,17,1209,537,167,66,1779,3076,2076,2487,1057,122,89,401,236,166,1908,1874,556,2653
21-Jan-12,18,965,480,141,48,1795,2303,1491,1157,567,115,106,527,287,120,1631,1656,499,1908
21-Jan-12,19,834,314,138,70,1639,1892,973,623,454,69,103,524,264,99,1626,1318,445,958
21-Jan-12,20,757,398,122,39,1430,1638,692,518,277,63,88,617,358,89,1376,1224,409,772
21-Jan-12,21,625,273,96,44,1550,1662,539,432,279,86,89,531,320,46,1403,1188,340,646
21-Jan-12,22,635,209,129,39,1286,1462,444,352,280,46,97,293,163,64,1289,1166,409,835
21-Jan-12,23,444,184,94,45,1111,1262,315,312,329,52,75,248,74,25,1107,1015,415,732
22-Jan-12,0,368,150,89,33,790,1293,254,377,309,58,80,130,32,25,882,865,279,1801
22-Jan-12,1,253,85,45,18,483,659,185,222,144,15,33,35,15,9,415,381,179,70
22-Jan-12,2,153,66,50,34,316,681,142,144,158,15,24,24,7,7,373,224,110,33
22-Jan-12,3,113,32,20,19,344,419,171,153,101,14,31,20,6,3,271,197,65,28
22-Jan-12,4,56,44,8,16,114,202,55,119,30,12,5,7,6,5,107,102,49,4
22-Jan-12,5,24,14,18,3,61,128,34,37,22,10,11,11,3,4,78,74,39,3
22-Jan-12,6,20,17,9,7,44,112,44,57,22,8,10,11,8,18,39,70,37,35
22-Jan-12,7,49,50,40,11,92,185,45,64,64,40,13,33,18,53,105,202,91,97
22-Jan-12,8,89,90,51,23,182,379,109,183,200,34,44,72,48,107,224,352,140,236
22-Jan-12,9,194,197,114,35,377,839,411,540,468,73,63,174,208,132,592,703,225,709
22-Jan-12,10,387,275,131,47,686,1449,953,1556,855,129,86,217,462,172,1020,998,341,1776
22-Jan-12,11,567,267,145,58,877,2163,1623,2102,1108,98,105,226,491,195,1468,1266,353,1707
22-Jan-12,12,918,258,167,46,1292,2441,2122,2474,1271,80,80,410,650,205,1529,1387,323,876
22-Jan-12,13,961,206,113,59,1694,2836,2437,2781,1319,79,117,474,617,173,1922,1431,388,790
22-Jan-12,14,967,235,133,56,1956,2648,2746,2795,1220,71,91,441,1069,155,2022,1522,447,689
22-Jan-12,15,833,250,190,57,1855,2849,2713,2737,1134,76,87,339,852,139,1937,1398,433,741
22-Jan-12,16,581,220,113,39,1681,2643,2157,2198,1052,72,98,270,635,108,1747,1518,383,852
22-Jan-12,17,916,199,108,46,1849,2420,1583,1504,559,86,92,288,307,105,1452,1384,290,1032
22-Jan-12,18,686,190,85,56,1454,1720,1051,666,361,86,129,301,176,87,1170,1218,247,2035
22-Jan-12,19,718,133,58,49,1243,1340,641,450,275,84,140,281,150,70,938,929,249,751
22-Jan-12,20,630,116,78,49,1051,1032,478,320,211,53,45,400,230,62,889,831,244,428
22-Jan-12,21,501,123,57,36,1173,1210,311,304,261,64,89,493,325,63,1083,960,251,662
22-Jan-12,22,391,83,44,16,865,788,211,192,153,68,94,247,139,34,1211,779,282,292
22-Jan-12,23,262,107,37,22,492,784,172,165,177,30,45,70,18,27,762,641,307,1238
23-Jan-12,0,99,29,20,27,213,247,68,74,47,11,13,14,7,11,201,199,84,40
23-Jan-12,1,43,17,10,17,88,104,37,42,47,10,7,37,7,2,92,124,58,18
23-Jan-12,2,50,12,3,4,65,55,16,17,10,9,0,13,4,1,17,58,32,10
23-Jan-12,3,29,18,4,0,45,42,13,73,3,6,0,3,0,0,39,40,19,12
23-Jan-12,4,11,18,6,2,28,37,14,8,12,5,2,14,6,5,57,53,33,5
23-Jan-12,5,18,41,20,65,40,75,18,8,38,39,23,14,13,21,85,146,61,18
23-Jan-12,6,57,178,161,511,112,173,52,110,112,370,115,51,27,116,261,425,162,122
23-Jan-12,7,236,709,751,1802,242,424,229,322,354,1041,346,125,37,303,707,1442,381,392
23-Jan-12,8,671,1992,1711,5408,665,1093,607,838,955,2152,764,188,73,518,1652,3321,920,467
23-Jan-12,9,626,1154,856,2088,883,1371,762,1085,1091,856,417,157,53,158,819,1685,409,516
23-Jan-12,10,725,694,502,798,1030,1988,1399,1917,1059,332,246,156,48,138,974,1142,324,759
23-Jan-12,11,908,692,435,677,1033,2406,1837,2388,1592,327,161,168,62,129,1126,1330,379,679
23-Jan-12,12,1549,1657,708,919,1988,3480,3083,3823,2813,912,446,294,141,395,1269,2029,519,465
23-Jan-12,13,1638,1700,857,1304,2325,4000,3692,4409,3001,853,356,210,103,351,1464,2159,440,452
23-Jan-12,14,1225,789,421,716,2117,3353,2824,2983,1936,407,226,131,71,150,1276,1540,373,324
23-Jan-12,15,1014,686,562,984,2319,3220,2584,2695,1620,444,261,148,83,151,1310,1691,441,275
23-Jan-12,16,1219,743,868,1900,2319,3094,2398,2580,1409,1091,508,115,55,226,1706,2369,616,645
23-Jan-12,17,1482,1403,1808,4074,2101,3254,2723,2341,1504,2404,926,218,85,618,2318,4081,1090,1162
23-Jan-12,18,1110,1028,840,1608,2087,2624,2031,1425,934,917,458,201,87,359,1550,2322,674,1409
23-Jan-12,19,834,459,258,478,1357,1752,1061,600,458,270,205,256,109,158,1024,1376,443,870
23-Jan-12,20,771,393,107,226,1216,1350,627,456,255,106,156,350,202,102,779,915,266,324
23-Jan-12,21,516,242,93,125,1105,1036,422,304,229,92,116,336,264,91,897,916,318,271
23-Jan-12,22,408,121,44,56,745,779,214,229,173,61,58,166,103,49,800,717,266,160
23-Jan-12,23,165,110,58,48,415,527,131,130,78,31,26,55,26,37,421,555,161,267
